rank	no	word	ph	pos	def	freq	years	yearList	topForms
4399		Christmas carol		n.	圣诞颂歌	0	0		christmas carol:0
4400		christmas tree	ˈkrɪsməs triː	n.	圣诞树	0	0		christmas tree:0
4401		Christopher Columbus			克利斯朵夫•哥伦布（意大利航海家）	0	0		christopher columbus:0
4402		chrysanthemum	kri'sænθәmәm	n.	菊花	0	0		
4403		Churchill	'tʃә:tʃil	n.	邱吉尔（英国政治家及作家）	0	0		
4404		cigar	sɪˈɡɑː(r)	n.	雪茄烟	0	0		
4405		cinquain	siŋ'kwein	n.	五行诗	0	0		
4406		Circe	'sә:si		瑟茜（希腊神话女巫，有把人变成猪的法术）	0	0		
4407		circuit	ˈsɜːkɪt	n.	环形路线，巡回赛	0	0		
4408		circular	'sә:kjulә	adj.	圆(形)的,环形的；循环的；环行的	0	0		
4409		circulate	ˈsɜːkjʊleɪt	v.	（液体或气体）环流，循环	0	0		
4410		cite	sait	vt.	引用；引述	0	0		
4411		civilian	sɪˈvɪlɪən	n.	平民，老百姓	0	0		
4412		civilisation	,sivilai'zeiʃən;-li'z-	n.	（英）文明（等于civilization）	0	0		
4413		civilization	sɪvɪlaɪˈzeɪʃ(ə)n; (US) sɪvəlɪˈzeɪʃən	n.	文明	0	0		
4414		clam	klæm	n.	蛤	0	0		
4415		Clancy		n.	克兰西（男名）	0	0		
4416		clap	klæp	vi.	拍手；鼓掌	0	0		
4417		Claude Monet			克劳德·莫奈（法国印象派画家）	0	0		claude monet:0
4418		clay	kleɪ	n.	黏土，陶土	0	0		
4419		clean up			na. 收拾干净；【机械工程】改正；〔俚语〕赚厚利	0	0		clean up:0
4420		Clearing After Snow on a Mountain Pass			函关雪霁图》（明代画家唐寅画作）	0	0		clearing after snow on a mountain pass:0
4421		clerk	klɑːk; (US) klərk	n.	书记员；办事员；职员	0	0		
4422		client	'klaiәnt	n.	委托人；当事人；客户	0	0		
4423		cliff	klif	n.	悬崖，峭壁	0	0		
4424		cloth	klɔθ; (US) klɔθ	n.	布	0	0		
4425		clover	'klәuvә	n.	三叶草	0	0		
4426		clumsy	ˈklʌmzɪ	adj.	笨拙的，不灵巧的	0	0		
4427		cm		abbr.	厘米（centimeter）；普通格律（common meter）；军事法庭（court-martial）	0	0		
4428		co-operate	'kəʊ'ɒpəreɪt	v.	（常与 with 连用）合作	0	0		co-operate:0
4429		co-operative	'kəʊ'ɒpərətɪv	adj.	合作的	0	0		co-operative:0
4430		co-worker	ˈkəʊ ˈwɜːkə(r)	n.	合作者；同事【连字符】	0	0		co-worker:0
4431		coarse	kɒ:s	adj.	粗糙的；鲁莽的	0	0		
4432		cobblestone	'kɔblәstәjn	adj.	铺有鹅卵石的	0	0		
4433		cock	kɔk	n.	公鸡	0	0		
4434		coffin	'kɒfin	n.	棺材	0	0		
4435		coherent	kәu'hiәrәnt	adj.	有条理的；清楚易懂的	0	0		
4436		cold-blooded	ˌkəʊldˈblʌdɪd	adj.	（动物）冷血的	0	0		cold-blooded:0
4437		coldblooded	kəʊld blʌdɪd	a.	(动物) 冷血的	0	0		
4438		collision	kəˈlɪʒ(ə)n	n.	碰撞事故；colour (美color	0	0		
4439		collision course			冲突（的前进或者行动）	0	0		collision course:0
4440		Colobus monkey			（非洲产）疣猴，髯猴	0	0		colobus monkey:0
4441		Colombia	kә'læmbiә	n.	哥伦比亚（南美洲国家）	0	0		
4442		Colombo	kә'lʌmbәu	n.	科伦坡（斯里兰卡首都）	0	0		
4443		colonel	'kә:nәl	n.	（陆军）上校	0	0		
4444		Columbus Day			哥伦布日	0	0		columbus day:0
4445		column	'kɒlәm	n.	（书、报纸印刷页上的）栏； 专栏；柱（形物）	0	0		
4446		combat	'kɒmbæt	n.	战争，战斗，斗争	0	0		
4447		come down			na. 败落；退步；(飞机的)下降	0	0		come down:0
4448		come down with			患（病）；染上（小病）	0	0		come down with:0
4449		come into being			形成；产生	0	0		come into being:0
4450		come to a conclusion			na. 结束；得到一个结论	0	0		come to a conclusion:0
4451		come to life			活跃起来	0	0		come to life:0
4452		come to power			（开始）掌权；上台	0	0		come to power:0
4453		comet	'kɒmit	n.	慧星	0	0		
4454		comic	'kɒmik	n./adj.	连环漫画；喜剧演员；滑稽人物； 喜剧的；滑稽的；有趣的	0	0		
4455		Coming-of-Age Day			无	0	0		coming-of-age day:0
4456		comma	ˈkɔmə	n.	逗号	0	0		
4457		command	kəˈmɑːnd; (US) kəˈmænd	n. v.	命令	0	0		
4458		commercialisation	kəˌmɜ:ʃəlaɪ'zeɪʃən	n.	商业化	0	0		
4459		commercialise	kə'mɜ:ʃəlaɪz	vt.	使商业化，使经营化，使成为营利手段	0	0		
4460		commercialization		n.	商品化，商业化	0	0		
4461		commit	kəˈmɪt	v.	犯（罪，错），自杀	0	0		
4462		commit oneself to (sth/doing sth/do sth)			承诺；保证（做某事、遵守协议或安排等）	0	0		commit oneself to (sth/doing sth/do sth):0
4463		committed		adj.	尽心尽力的；坚定的； 坚信的	0	0		
4464		Common Era		n.	公元	0	0		common era:0
4465		Commonwealth	'kɔmәnwelθ	n.	联邦	0	0		
4466		communism	ˈkɔmjʊnɪz(ə)m	n.	共产主义	0	0		
4467		communist	ˈkɔmjuːnɪst	n. adj.	共产主义者 a. 共产党的；共产主义的	0	0		
4468		compare ... to ...			un. 核对记录；商量了一番；比较；和…相仿	0	0		compare ... to ...:0
4469		compare ... with ...			na. 和…比较[对照]	0	0		compare ... with ...:0
4470		compass	ˈkʌmpəs	n.	罗盘，指南针	0	0		
4471		complicated	'kɒmplikeitid	adj.	复杂的；难懂的	0	0		
4472		compose	kәm'pәuz	vt./vi.	组成；作曲；撰写	0	0		
4473		composer	kәm'pәuzә	n.	作曲家；作家，著作者；设计者	0	0		
4474		comprehension	kɔmprɪˈhenʃ(ə)n	n.	理解	0	0		
4475		comprehensive	.kɒmpri'hensiv	adj.	全部的；所有的；详尽的	0	0		
4476		comprise	kәm'praiz	vt.	包括；包含；由……组成	0	0		
4477		computer game	kəmˈpjuːtə(r) ɡeɪm	n.	电子游戏	0	0		computer game:0
4478		comrade	ˈkɔmrɪd; (US) ˈkɑmræd	n.	同志	0	0		
4479		conception	kɒn'sepʃәn	n.	主意；计划	0	0		
4480		concession	kәn'seʃәn	n.	让步，让与某人之物	0	0		
4481		concise	kәn'sais	adj.	简明的；简练的	0	0		
4482		condemn	kənˈdem	v.	谴责，指责，宣判	0	0		
4483		condom	'kɒndәm	n.	避孕套	0	0		
4484		Confucianism	kәn'fju:ʃjәnizm	n.	孔子学说；儒家（学说）	0	0		
4485		confuse	kənˈfjuːz	v.	使迷惑，混淆	0	0		
4486		confusing		adj.	令人困惑的	0	0		
4487		Congo	'kɔŋ^әu	n.	刚果（位于非洲中部）	0	0		
4488		conscience	ˈkɔnʃəns	n.	良心，良知，内疚	0	0		
4489		consensus	kənˈsensəs	n.	一致的意见，共识	0	0		
4490		consist of			由……组成（或构成）	0	0		consist of:0
4491		constitution	kɔnstɪˈtjuːʃ(ə)n; (US) kɔnstəˈtuːʃən	n.	宪法，章程，身体素质	0	0		
4492		constitutional	.kɒnsti'tju:ʃәnl	adj.	宪法的	0	0		
4493		consulate	'kɒnsjulit	n.	领事；领事馆；领事任期；领事职位	0	0		
4494		consultant	kənˈsʌltənt	n.	顾问	0	0		
4495		consultation	.kɒnsәl'teiʃәn	n.	咨询；磋商；[临床] 会诊；讨论会	0	0		
4496		contest	'kɒntest	n./vt.	比赛；竞赛；竞争； 争取赢得（比赛、选举等）；争辩	0	0		
4497		contradiction	.kɒntrә'dikʃәn	n.	反驳，矛盾	0	0		
4498		contradictory	ˌkɔntrəˈdiktəri	adj.	相互矛盾,对立的	0	0		
4499		cooker	ˈkʊkə(r)	n.	炊具(锅、炉灶、烤炉等	0	0		
4500		coral	ˈkɔr(ə)l; (US) ˈkɔːrəl	n.	珊瑚；珊瑚虫	0	0		
4501		Cordelia	kɔ:'di:ljə		科迪莉亚	0	0		
4502		cordless	ˈkɔːdlɪs	adj.	无线的	0	0		
4503		Cornwall	'kɔ:nwɔ:l		康沃尔	0	0		
4504		correction	kəˈrekʃ(ə)n	n.	改正	0	0		
4505		correspond	kɔrɪˈspɔnd; (US) kɔːrəˈspɔnd	vi.	一致；与……相当；(与人)通信，有书信往来	0	0		
4506		correspond with			与……通信	0	0		correspond with:0
4507		correspondence	.kɒri'spɒndәns	n.	来往信件；通信联系	0	0		
4508		corrupt	kəˈrʌpt	adj. v.	/ v. 贪污的，腐败的，使腐化，堕落；cost (cost, cost	0	0		
4509		cost an arm and a leg			（使）花一大笔钱	0	0		cost an arm and a leg:0
4510		cosy	ˈkəuzi	adj.	暖和舒适的,亲密无间的	0	0		
4511		cosy (NAmE cozy)		adj.	温馨的；舒适的	0	0		cosy (name cozy):0
4512		count up			把……加起来	0	0		count up:0
4513		courageous	kә'reidʒәs	adj.	勇敢的，有胆量的	0	0		
4514		courtroom	'kɒ:trum	n.	法庭；审判室	0	0		
4515		courtyard	ˈkɔːtjɑːd	n.	庭院，院子	0	0		
4516		coverage	'kʌvәridʒ	n.	覆盖，覆盖范围；新闻报道	0	0		
4517		cowboy	ˈkaʊbɔɪ	n.	（美国）牛仔;牧场骑士	0	0		
4518		cradle	'kreidl	n.	摇篮；发源地	0	0		
4519		craftsman	'kræftsmәn	n.	匠人；能工巧匠	0	0		
4520		craftsmanship		n.	技艺；手艺；精工细作	0	0		
4521		crane	krein	n.	鹤；吊车；起重机	0	0		
4522		crayon	ˈkreɪən	n.	蜡笔；蜡笔画	0	0		
4523		creatively		adv.	创造性地；有创造力地	0	0		
4524		creed	kri:d	n.	信条	0	0		
4525		Crete	kri:t		克里特岛（希腊位于地中海西部的一个岛屿）	0	0		
4526		crisis	'kraisis	n.	（pl. crises）危机； 危急关头	0	0		
4527		criticise	'kritisaiz	vt./vi.	批评；吹毛求疵；非难； 批评；吹毛求疵；非难	0	0		
4528		criticise (NAmE criticize)		vi./vt.	批评；指责；评价	0	0		criticise (name criticize):0
4529		criticism	'kritisizm	n.	批评；指责；评论	0	0		
4530		crossroads	ˈkrɔsrəʊd	n.	交叉路口	0	0		
4531		crowd in			（想法、问题等）涌上心头；涌入脑海	0	0		crowd in:0
4532		crucial	'kru:ʃәl	adj.	至关重要的；关键性的	0	0		
4533		cruelty	'kru:әlti	n.	残忍；残酷	0	0		
4534		crush	krʌʃ	vt./n.	毁坏；压坏；压碎； 拥挤的人群	0	0		
4535		cube	kjuːb	n.	立方体	0	0		
4536		cubic	ˈkjuːbɪk	adj.	立方体的，立方形的	0	0		
4537		Cubism	'kju:bizm	n.	立体主义；立体派	0	0		
4538		cucumber	'kju:kәmbә	n.	黄瓜	0	0		
4539		cue	kju:	n./vt.	提示；暗示；信号； 给（某人）暗示（或提示）	0	0		
4540		cuisine	kwɪˈziːn	n.	饭菜，佳肴	0	0		
4541		culture shock			文化冲击	0	0		culture shock:0
4542		cunning	'kʌniŋ	adj.	善于骗人的，狡猾的	0	0		
4543		cupboard	ˈkʌbəd	n.	碗柜；橱柜	0	0		
4544		curiously	'kjuәriәsli	adv.	好奇地	0	0		
4545		curriculum	kəˈrɪkjʊləm	n.	（学校的）全部课程	0	0		
4546		curriculum vitae		n.	履历，简历	0	0		curriculum vitae:0
4547		curtsy	'kә:tsi	v./n.	行屈膝礼；（女子行的）屈膝礼	0	0		
4548		Cusco	'ku:skәu		库斯科[秘鲁南部城市](11世纪初起至16世纪为印加帝国首都)	0	0		
4549		cut ... out			na. 割掉；除去；剪下；开辟	0	0		cut ... out:0
4550		cut off			切断	0	0		cut off:0
4551		cut up			切碎	0	0		cut up:0
4552		Cuzco	'ku:skәu	n.	库斯科（秘鲁南部城市）	0	0		
4553		cyberbully		vt./vi./n.	网霸; 网络欺凌; 是指通过电子邮件、即时对话、站点、博客留言; 以及手机等电子方式； 网霸，（意思同上）； 网霸者	0	0		
4554		cypress	'saiprәs	n.	[林] 柏树，柏木属植物（原产北美、欧、亚）；柏树枝（用作哀悼的标志）	0	0		
4555		Czar	zɑ:	n.	沙皇	0	0		
4556		Czech Republic			捷克共和国（东欧国家）	0	0		czech republic:0
4557		d’Incaville			汤执中（法）	0	0		
4558		daily routine			日常生活	0	0		daily routine:0
4559		dairy	'dєәri	adj./n.	奶制的；乳品（业）的； 乳制品；乳品店；牛奶厂	0	0		
4560		Daisy	'deizi	n.	戴茜（女名）	0	0		
4561		dangle	'dæŋgl	v.	悬挂，摇摆，使晃动	0	0		
4562		Danish	'deiniʃ	n./adj.	丹麦语； 丹麦的；丹麦人的；丹麦语（文）的	0	0		
4563		Darlene Coulon			达琳•库隆	0	0		darlene coulon:0
4564		darling	'dɑ:liŋ	n./adj.	心爱的人；亲爱的，可爱的	0	0		
4565		dash	dæʃ	v. n.	快跑，冲刺，短跑	0	0		
4566		database	ˈdeɪtbeɪs	n.	资料库，数据库	0	0		
4567		date back		phrase.	追溯到	0	0		date back:0
4568		date back to			追述到，远在……年代	0	0		date back to:0
4569		date back to ...			na. 回溯至	0	0		date back to ...:0
4570		day and night			夜以继日地， 日夜; 不舍昼夜; 日日夜夜; 白天黑夜	0	0		day and night:0
4571		DDT	,di:,di:'ti:	n.	滴滴涕（旧时尤用作农业杀虫剂）	0	0		
4572		dead to the world			熟睡的	0	0		dead to the world:0
4573		deadly	'dedli	adj.	致命的	0	0		
4574		deceased	di'si:st	adj.	已死的；亡故的	0	0		
4575		deceitful	di'si:tful	adj.	欺诈的，不诚实的	0	0		
4576		decent	'di:sәnt	adj.	相当不错的；正派的；得体的	0	0		
4577		deception	di'sepʃәn	n.	欺骗，诡计	0	0		
4578		dedicate	'dedikeit	adj.	献(身), 致力	0	0		
4579		deep down			在内心深处；本质上；实际上	0	0		deep down:0
4580		defence	di'fens	n.	防御; 防务	0	0		
4581		defend	dɪˈfend	vt.	防守；保卫	0	0		
4582		defend against			保卫……以免受	0	0		defend against:0
4583		dehydration	.di:hai'dreiʃәn	n.	脱水	0	0		
4584		delete	dɪˈliːt	v.	删去	0	0		
4585		demonstrate	'demәnstreit	vt.	表现；表达；说明；证明	0	0		
4586		Dempsey			登普西（姓）	0	0		
4587		Denmark	'denmɑ:k	n.	丹麦（欧洲国家）	0	0		
4588		dentist	ˈdentɪst	n.	牙科医生 ；department(缩Dept.	0	0		
4589		deny	di'nai	vt.	否认；否定；拒绝	0	0		
4590		Department of Obstetrics and Gynecology			《英汉医学词典》Department of obstetrics and gynecology；妇科	0	0		department of obstetrics and gynecology:0
4591		department-store	dɪˈpɑːtmənt-stɔː(r)	n.	百货商场【连字符】	0	0		department-store:0
4592		departure	dɪˈpɑːtʃə(r)	n.	离开，启程	0	0		
4593		depressed	di'prest	adj.	沮丧的；意志消沉的	0	0		
4594		despair	di'spєә	n./vi.	绝望；令人绝望的人或事； 绝望，丧失信心	0	0		
4595		detective	dɪˈtektɪv	n.	侦探	0	0		
4596		devote ... to		v.	把…贡献给	0	0		devote ... to:0
4597		devote... to			把……用于；献身；致力；专心	0	0		devote... to:0
4598		dewdrop	'dju:drɔp	n.	露珠；水珠	0	0		
4599		diagram	ˈdaɪəɡræm	n.	图表，图样	0	0		
4600		dial	ˈdaɪ(ə)l	vt.	拨（电话号码）；dialogue (美 dialog	0	0		
4601		dialect	'daiәlekt	n./adj.	方言，土话；同源语；行话；个人用语特征； 方言的	0	0		
4602		dialog	ˈdaɪəlɔɡ	n.	对话【美】	0	0		
4603		diameter	dai'æmitә	n.	直径	0	0		
4604		diarrhoea	daiә'riә	n.	腹泻	0	0		
4605		dictation	dɪkˈteɪʃ(ə)n	n.	听写	0	0		
4606		didgeridoo	did'dʒeridu:	n.	迪吉里杜管（澳大利亚土著使用的一种乐器）	0	0		
4607		dig out			掘出；发现	0	0		dig out:0
4608		dignity	ˈdɪɡnɪtɪ	n.	庄重，庄严，尊严。尊贵，高尚	0	0		
4609		dilemma	daɪˈlemə	n.	（进退两难的）窘境，困境	0	0		
4610		dim sim			烧麦；驰名美点	0	0		dim sim:0
4611		dim sum		n.	点心（中国食品）	0	0		dim sum:0
4612		dip	dɪp	vt.	浸，蘸；把…放入又取出	0	0		
4613		diplomat	'diplәmæt	n.	外交家，外交官	0	0		
4614		directory	dɪˈrektərɪ	n.	姓名地址录	0	0		
4615		disc	disk	n./vt.	圆盘，[电子] 唱片（等于disk）； 灌唱片	0	0		
4616		disco	'diskәu	n.	迪斯科舞会；迪斯科舞厅	0	0		
4617		disguise	dis'gaiz	n./vt.	伪装；假装；用作伪装的东西； 掩饰；假装；隐瞒	0	0		
4618		disgusting	dɪsˈɡʌstɪŋ	adj.	极糟的，令人不快的，令人厌恶的	0	0		
4619		disk	dɪsk	n.	磁盘；唱片	0	0		
4620		dismay	dis'mei	v.	使沮丧，使灰心	0	0		
4621		disonest		adj.	不诚实的	0	0		
4622		disposal	dis'pәuzәl	n.	去掉；清除；处理	0	0		
4623		dispose	dis'pәuz	v.	布置；安排	0	0		
4624		disrespectful	.disri'spektful	adj.	失礼的，无礼的	0	0		
4625		disrespectfully	,disri'spektfəli	adv.	失礼地，无理地	0	0		
4626		dissolve	di'zɒlv	v.	溶解；解散	0	0		
4627		distinct	dis'tiŋkt	adj.	清晰的；清楚的；有区别的	0	0		
4628		divide…into			把……分成	0	0		
4629		divorce	dɪˈvɔːs	v.	离婚	0	0		
4630		dizzy	ˈdɪzɪ	adj.	头眩目晕的；do (did, done) donˈt=do not	0	0		
4631		do everything in one’s power to			竭尽全力去做某事	0	0		do everything in one’s power to:0
4632		dock	dɒk	n./vt./vi.	码头；船坞；被告席；尾巴的骨肉部分； 使靠码头；剪短； 入船坞	0	0		
4633		doctorate	'dɒktәrit	n.	博士学位	0	0		
4634		Dollywood		n.	多莉山主题公园	0	0		
4635		domain	dәu'mein	n.	领域；域名；产业；地产	0	0		
4636		dominate	'dɒmineit	vt./vi.	支配；控制；占有优势	0	0		
4637		donate ... to ...			捐赠；捐助；赠予	0	0		donate ... to ...:0
4638		doom	du:m	v.	注定	0	0		
4639		dormitory	ˈdɔːmɪtərɪ; (US) ˈdɔːrmɪtɔːrɪ	n.	学生宿舍（缩写式dorm	0	0		
4640		dot	dɔt	n.	点，小点，圆点	0	0		
4641		dough	dәu	n.	生面团	0	0		
4642		download	ˈdaunləud	n. v.	下载	0	0		
4643		downstairs	ˈdaʊnsteəz	adv.	在楼下；到楼下	0	0		
4644		downward	ˈdaʊnwəd	adv.	向下	0	0		
4645		draft	drɑːft; (US) dræft	n. v.	/ v. 草稿，草案，起草，草拟	0	0		
4646		drag	dræɡ	v.	拖；拽；draw (drew, drawn	0	0		
4647		dragon	'drægәn	n.	龙；凶暴的人，凶恶的人；严厉而有警觉性的女人	0	0		
4648		dramatic	drә'mætik	adj.	巨大的；突然的；急剧的；戏剧（般）的	0	0		
4649		draw a conclusion			提出结论	0	0		draw a conclusion:0
4650		dread	dred	v.	害怕；畏惧	0	0		
4651		dream of			梦见；梦想；设想	0	0		dream of:0
4652		dress sb. up			na. 乔装；装扮；为…打扮；盛装打扮	0	0		dress sb. up:0
4653		dress up			na. 乔装；装扮；为…打扮；盛装打扮	0	0		dress up:0
4654		driftnet		n.	流网	0	0		
4655		droop	dru:p	v.	低垂；凋萎；萎靡	0	0		
4656		drop into			进入（某地），顺便拜访	0	0		drop into:0
4657		drown	draʊn	vi.	溺死；淹没	0	0		
4658		drum	drʌm	n.	鼓	0	0		
4659		dry out			（使浸水等之物）完全变干；干透	0	0		dry out:0
4660		dry up			（指河流、井等）干涸	0	0		dry up:0
4661		duchess	'dʌtʃis	n.	公爵夫人；女公爵	0	0		
4662		duck-billed platypus			鸭嘴兽	0	0		duck-billed platypus:0
4663		duke	dju:k	n.	公爵	0	0		
4664		dumpling	ˈdʌmplɪŋ	n.	饺子	0	0		
4665		dusk	dʌsk	n.	黄昏	0	0		
4666		dustbin	ˈdʌstbɪn	n.	垃圾箱	0	0		
4667		DVD	ˌdiːviːˈdiː	n.	数码影碟(digital versatile disk	0	0		
4668		eagle	ˈiːɡ(ə)l	n.	鹰	0	0		
4669		early on			在初期；早先	0	0		early on:0
4670		earn a living			谋生；谋生或维持生活；赚钱谋生	0	0		earn a living:0
4671		earn one’s living			谋生	0	0		earn one’s living:0
4672		earphone	'iәfәun	n.	耳机	0	0		
4673		earthquake	ˈɜːθkweɪk	n.	地震	0	0		
4674		ease	iːz	v.	减轻；缓解（难度或严重程度	0	0		
4675		eastward	'i:stwәd	adv./adj.	向东；向东的；朝东的	0	0		
4676		easygoing	ˈiːzɪ-ˈɡəʊɪŋ	a.	随和的	0	0		
4677		eccentric	ik'sentrik	adj.	古怪的	0	0		
4678		economical	.i:kә'nɒmikәl	adj.	节约的；经济的	0	0		
4679		Ecuador	'ekwәdɒ:	n.	厄瓜多尔（位于拉丁美洲）	0	0		
4680		edition	ɪˈdɪʃ(ə)n	n.	（发行物的）版，版（本	0	0		
4681		Edmonds			[人名] [英格兰人姓氏] 埃德蒙兹取自父名，来源于Edmond,含义是“埃德蒙之子”(son of Edmond); [地名] [美国] 埃德蒙兹	0	0		
4682		Edmonton	'edmәntәn		埃德蒙顿（加拿大城市）	0	0		
4683		Edward Lear			爱德华•李尔（英国作家、画家）	0	0		edward lear:0
4684		efficiency	i'fiʃәnsi	n.	效率；功效	0	0		
4685		eggplant	ˈeɡplɑːnt	n.	茄子	0	0		
4686		Egypt	ˈiːdʒɪpt	n.	埃及（非洲国家）	0	0		
4687		eighth	eɪtθ	num.	第八	0	0		
4688		eighty	ˈeɪtɪ	num.	八十	0	0		
4689		elastic	i'læstik	adj.	有弹性的	0	0		
4690		elect	ɪˈlekt	vt.	（投票）选举	0	0		
4691		election	i'lekʃәn	n.	选举；当选；选择权；上帝的选拔	0	0		
4692		electric shock			触电；电击	0	0		electric shock:0
4693		elevator	'eliveitә	n.	电梯；升降机	0	0		
4694		Elias	i'laiәs	n.	伊莱亚斯（男名）	0	0		
4695		Elizabeth Barrett Browning			伊丽莎白·巴雷特·布朗宁（英国诗人）	0	0		elizabeth barrett browning:0
4696		Elizabeth Fry			伊丽莎白•弗赖伊（英国慈善家）	0	0		elizabeth fry:0
4697		embarrass	ɪmˈbærəs	v.	使窘迫，尴尬	0	0		
4698		embassy	ˈembəsɪ	n.	大使馆	0	0		
4699		embryo	'embriәu	n.	胚；胚胎；萌牙时期	0	0		
4700		emphasis	'emfәsis	n.	强调；重视；重要性	0	0		
4701		enclosure	in'klәuʒә	n.	围地,（用于特定目的的）围场	0	0		
