rank	no	word	ph	pos	def	freq	years	yearList	topForms
2550		vital	ˈvaɪt(ə)l	adj.	必不可少的，对…极重要的	3	2	2013/2022	vital:3
2551		voluntary	ˈvɔləntərɪ	adj.	自愿的，主动的	3	0		voluntary:3
2552		wealthy	ˈwelθɪ	adj.	富的；wear (wore, worn	3	2	2010/2022	wealthy:2 wealthier:1
2553		whale	weɪl; (US) hweɪl	n.	鲸	3	2	2021/2022	whale:3
2554		wheat	wiːt; (US) hwiːt	n.	小麦	3	2	2010/2011	wheat:3
2555		wherever	weərˈevə(r)	conj.	无论在哪里	3	1	2021	wherever:3
2556		worthwhile	wɜːθˈwaɪl	adj.	值得做的	3	1	2015	worthwhile:3
2557		yard	jɑːd	n.	码；院子；场地	3	2	2011/2021	yard:3
2558		yours	jɔːz	pron.	你的；你们的	3	2	2009/2020	yours:3
2559		absent	ˈæbsənt	adj.	缺席， 不在	2	1	2017	absent:2
2560		abstract	ˈæbstrækt	adj. n.	抽象的（作品）	2	1	2017	abstract:2
2561		accelerate	əkˈseləreɪt	v.	（使）加速，加快	2	1	2022	accelerate:2
2562		accent	ˈæksənt	n.	口音，音调	2	1	2017	accent:2
2563		accommodation	əkɔməˈdeɪʃ(ə)n	n.	住宿，膳宿	2	1	2021	accommodations:1 accommodation:1
2564		acquire	əˈkwaɪə(r)	v.	获得，得到	2	1	2019	acquire:2
2565		acquisition	ækwɪˈzɪʃ(ə)n	n.	获得，得到	2	1	2009	acquisition:2
2566		actress	ˈæktrɪs	n.	女演员	2	1	2012	actress:2
2567		adjustment	əˈdʒʌstmənt	n.	调整，适应	2	1	2019	adjustment:2
2568		adore	əˈdɔː(r)	v.	（不用于进行时）热爱，爱慕某人	2	1	2018	adore:2
2569		agenda	əˈdʒendə	n.	（会议）议程表，议事日程	2	1	2018	agenda:2
2570		aircraft	ˈeəkrɑːft	n.	飞机 (单复数同	2	1	2017	aircraft:2
2571		allergic	əˈlɜːdʒɪk	adj.	过敏的，厌恶	2	1	2019	allergic:2
2572		allocate	ˈæləkeɪt	v.	拨给,划归,分配…给	2	1	2020	allocated:2
2573		ambiguous	æmˈbɪɡjʊəs	adj.	模棱两可的	2	1	2017	ambiguous:2
2574		ample	ˈæmp(ə)l	adj.	足够的，丰裕的	2	1	2019	ample:2
2575		anchor	ˈæŋkə(r)	v. n.	/ n. 锚，抛锚	2	1	2017	anchor:2
2576		ankle	ˈæŋk(ə)l	n.	踝，踝关节	2	1	2020	ankles:2
2577		anyhow	ˈenɪhaʊ	adv.	不管怎样	2	1	2010	anyhow:2
2578		anyway	ˈenɪweɪ	adv.	不管怎样	2	1	2013	anyway:2
2579		applicant	ˈæplɪkənt	n.	申请人	2	1	2015	applicants:2
2580		appoint	əˈpɔɪnt	v.	任命，委任，安排，确定（时间，地点	2	1	2010	appointed:2
2581		appropriate	əˈprəʊprɪət	adj.	合适的，恰当的	2	1	2017	appropriate:2
2582		Arab	ˈærəb	adj. n.	* a. 阿拉伯的 n. 阿拉伯人	2	1	2020	arabs:2
2583		Arabic	ˈærəbɪk	adj. n.	阿拉伯语的 n. 阿拉伯语	2	1	2014	arabic:2
2584		Arctic	ˈɑːktɪk	adj.	北极的	2	1	2019	arctic:2
2585		arise	əˈraɪz	vi.	出现，发生；起身（arose, arisen）	2	1	2019	arise:2
2586		attain	əˈteɪn	v.	（经过努力）获得,得到	2	1	2013	attained:2
2587		autonomous	ɔːˈtɔnəməs	adj.	自治的，自主的	2	0		autonomous:2
2588		autumn	ˈɔːtəm	n.	秋天，秋季	2	1	2010	autumn:2
2589		awesome	ˈɔːsəm	adj.	令人惊叹,很困难的	2	1	2020	awesome:2
2590		band	bænd	n.	乐队	2	1	2016	bands:2
2591		barrier	ˈbærɪə	n.	屏障，障碍，关卡	2	1	2011	barrier:2
2592		baseball	ˈbeɪsbɔːl	n.	棒球	2	1	2012	baseball:2
2593		basement	ˈbeɪsmənt	n.	地下室	2	1	2014	basement:2
2594		basketball	ˈbɑːskɪtbɔːl	n.	篮球	2	1	2010	basketball:2
2595		bathtub	ˈbɑːθtʌb	n.	澡盆	2	1	2022	bathtub:2
2596		Belgium	ˈbeldʒəm	n.	* n. 比利时	2	1	2018	belgium:2
2597		beneath	bɪˈniːθ	prep.	在…下方（面	2	1	2017	beneath:2
2598		beside	bɪˈsaɪd	prep.	在…旁边；靠近	2	2	2014/2017	beside:2
2599		betray	bɪˈtreɪ	v.	出卖,泄露（机密）,辜负	2	1	2015	betrayed:2
2600		biology	baɪˈɔlədʒɪ	n.	生物（学	2	1	2018	biology:2
2601		boating	ˈbəʊtɪŋ	n.	划船（游玩），泛舟 body n. 身体	2	1	2018	boating:2
2602		bookcase	ˈbʊkkeɪs	n.	书橱	2	1	2016	bookcase:2
2603		bookshelf	ˈbʊkʃelf	n.	书架	2	1	2018	bookshelves:2
2604		bookstore	ˈbʊkstɔː(r)	n.	书店	2	1	2018	bookstore:2
2605		border	ˈbɔːdə(r)	n.	边缘；边境，国界	2	1	2010	border:2
2606		bounce	baʊns	v.	弹起，蹦，上下晃动	2	1	2018	bouncing:2
2607		boundary	ˈbaʊndərɪ	n.	边界，界限	2	1	2017	boundaries:2
2608		boycott	ˈbɔɪkɔt	v.	拒绝购买，抵制	2	1	2016	boycott:2
2609		bride	braɪd	n.	新娘	2	1	2010	brides:2
2610		brunch	ˈbrʌntʃ	n.	早午饭（晚早饭	2	1	2014	brunch:2
2611		bunch	bʌntʃ	n.	串,束,扎,大量,大批	2	1	2019	bunch:2
2612		bus stop	bʌs stɔp	n.	公共汽车站	2	0		bus stop:2
2613		cab	kæb	n.	（美）出租车	2	1	2016	cab:2
2614		camel	ˈkæm(ə)l	n.	骆驼	2	0		camel:1 camels:1
2615		candidate	ˈkændɪdət; (US) ˈkændɪdeɪt	n.	候选人，申请人	2	1	2021	candidates:2
2616		candle	ˈkænd(ə)l	n.	蜡烛	2	1	2012	candles:2
2617		candy	ˈkændɪ	n.	糖果	2	0		candy:2
2618		cap	kæp	n.	（无檐的或仅在前面有檐的）帽子；（瓶子的）盖；（钢笔等的）笔套	2	1	2011	cap:2
2619		careless	ˈkeəlɪs	adj.	粗心的，漫不经心的	2	1	2020	careless:2
2620		carpet	ˈkɑːpɪt	n.	地毯	2	1	2017	carpet:2
2621		carriage	ˈkærɪdʒ	n.	四轮马车;（火车）客车厢	2	1	2017	carriages:2
2622		catalogue	ˈkætəlɔg	n.	目录	2	1	2020	catalogues:2
2623		CD	ˌsiːˈdiː	n.	光盘 (compact disk的缩写	2	1	2016	cd:2
2624		chain	tʃeɪn	n.	链； 链条；chain store(s	2	1	2019	chain:2
2625		chalk	tʃɔːk	n.	粉笔	2	1	2021	chalked:2
2626		changeable	ˈtʃeɪndʒəb(ə)l	adj.	易变的，变化无常的	2	1	2018	changeable:2
2627		chemist	ˈkemɪst	n.	药剂师；化学家	2	1	2021	chemist:2
2628		chew	tʃuː	vt.	咀嚼	2	1	2010	chewed:2
2629		cigarette	sɪɡəˈret	n.	纸烟，香烟	2	1	2019	cigarettes:2
2630		clarify	ˈklærɪfaɪ	v.	澄清，阐明	2	1	2018	clarified:2
2631		cloudy	ˈklaʊdɪ	adj.	多云的，阴天的	2	1	2019	cloudy:2
2632		coincidence	kəʊɪnˈsɪdəns	n.	巧合，巧事	2	1	2018	coincidence:2
2633		collar	ˈkɔlə(r)	n.	衣领； 硬领	2	0		collar:2
2634		comb	kəʊm	n. v.	梳子 v. 梳	2	1	2013	comb:2
2635		competence	ˈkɔmpətəns	n.	能力,胜任,管辖权	2	0		competence:2
2636		competitor	kəmˈpetɪtə(r)	n.	竞赛者，比赛者	2	1	2018	competitor:2
2637		component	kəmˈpəʊnənt	n.	组成部分，部件	2	1	2017	components:2
2638		compulsory	kəmˈpʌlsərɪ	adj.	强制的,必须做的	2	1	2018	compulsory:2
2639		concrete	ˈkɔŋkriːt	adj.	混凝土制的	2	1	2020	concrete:2
2640		conductor	kənˈdʌktə(r)	n.	管理人；指导者；（车上的）售票员，列车员；乐队指挥	2	1	2013	conductor:2
2641		confidential	kɔnfɪˈdenʃ(ə)l	adj.	机密的，保密的	2	1	2019	confidential:2
2642		congratulate	kənˈɡrætjʊleɪt	vt.	祝贺	2	1	2020	congratulate:2
2643		contradict	kɔntrəˈdɪkt	v.	反驳，驳斥，批驳	2	1	2022	contradicted:2
2644		controversial	kɔntrəˈvɜːʃ(ə)l	adj.	引起争论的,有争议的	2	1	2021	controversial:2
2645		cotton	ˈkɔt(ə)n	n. adj.	棉花 a. 棉花的	2	1	2013	cotton:2
2646		cough	kɔf; (US) kɔːf	n. vi.	咳嗽	2	1	2013	cough:2
2647		criminal	ˈkrɪmɪn(ə)l	n.	罪犯	2	1	2016	criminals:1 criminal:1
2648		criterion	kraɪˈtɪəriən	n.	标准，准则（复 criteria）	2	1	2018	criterion:2
2649		damp	dæmp	adj. n.	潮湿（的	2	1	2017	damp:2
2650		daylight	ˈdeɪlaɪt	n.	日光，白昼； 黎明	2	1	2020	daylight:2
2651		deed	diːd	n.	行为；事迹	2	1	2019	deeds:2
2652		deliberately	dɪˈlɪbərətlɪ	adv.	故意,蓄意,存心	2	1	2021	deliberately:2
2653		desperate	ˈdespərət	adj.	（因绝望而）不惜冒险的，不顾一切的，拼命的	2	0		desperate:2
2654		devotion	dɪˈvəʊʃ(ə)n	n.	奉献，奉献精神	2	2	2012/2015	devotion:2
2655		diamond	ˈdaɪəmənd	n.	钻石，金刚石；纸牌中的方块	2	1	2012	diamond:2
2656		dictionary	ˈdɪkʃənərɪ; (US) ˈdɪkʃənerɪ	n.	词典，字典	2	1	2008	dictionary:2
2657		dioxide	daɪˈɔksaɪd	n.	二氧化物	2	2	2018/2022	dioxide:2
2658		diploma	dɪˈpləʊmə	n.	毕业文凭；学位证书	2	1	2013	diplomas:2
2659		dirt	dɜːt	n.	污物；脏物	2	1	2017	dirt:2
2660		distinguish	dɪˈstɪŋɡwɪʃ	v.	区分，辨别，分清	2	0		distinguishes:1 distinguish:1
2661		distribute	dɪˈstrɪbjuːt	v.	分发，分配	2	1	2017	distribute:2
2662		doll	dɔl; (US) dɔːl	n.	玩偶，玩具娃娃	2	1	2019	dolls:2
2663		drawback	ˈdrɔːbæk	n.	缺点，不利条件	2	1	2016	drawback:2
2664		drill	drɪl	n. vt.	钻头；（反复的）训练 vt. 钻(孔)， 在…上钻孔；重复训练	2	1	2022	drilling:2
2665		duck	dʌk	n.	鸭子	2	1	2018	ducks:1 ducking:1
2666		dusty	ˈdʌstɪ	adj.	尘土般的，尘土多的	2	1	2015	dusty:2
2667		dynamic	daɪˈnæmɪk	adj.	充满活力,精力充沛的	2	1	2022	dynamic:2
2668		dynasty	ˈdɪnəstɪ; (US) ˈdaɪnəstɪ	n.	王朝，朝代	2	2	2019/2021	dynasty:2
2669		Easter	ˈiːstə(r)	n.	复活节	2	1	2018	easter:2
2670		educator	ˈedjuːkeitə(r)	n.	教育家	2	1	2012	educators:2
2671		Egyptian	ɪˈdʒɪpʃ(ə)n	adj. n.	埃及的；埃及人的；埃及语的 n. 埃及人	2	1	2012	egyptians:2
2672		electrical	ɪˈlektrɪk(ə)l	adj.	电的；电器的	2	1	2022	electrical:2
2673		emperor	ˈempərə(r)	n.	皇帝	2	1	2020	emperor:2
2674		endless	ˈendlɪs	adj.	无止境的； 没完的	2	1	2021	endless:2
2675		enthusiastic	ɪnθjuːzɪˈæstɪk	adj.	热情的，热心的	2	1	2020	enthusiastic:2
2676		envy	ˈenvɪ	vt. n.	忌妒； 羡慕	2	2	2012/2016	envy:2
2677		evident	ˈevɪdənt	adj.	清楚的，显而易见的	2	1	2019	evident:2
2678		exit	ˈeksɪt	n.	出口，太平门	2	1	2015	exiting:2
2679		explode	ɪkˈspləʊd	v.	（使）爆炸	2	1	2016	explode:2
2680		false	fɔːls	adj.	不正确的；假的	2	1	2014	false:2
2681		favourite	ˈfeivərit	adj. n.	(美 favorite) a. 喜爱的 n. 特别喜爱的人（或物	2	1	2019	favourite:2
2682		feast	fiːst	n.	盛宴，宴会，（宗教的）节日	2	1	2020	feast:2
2683		file	faɪl	n.	公文柜；档案(计算机)文档	2	1	2011	files:2
2684		firewood	ˈfairwud	n.	木柴	2	1	2020	firewood:2
2685		fisherman	ˈfɪʃəmən	n.	渔民；钓鱼健身者	2	1	2016	fisherman:2
2686		flu	fluː	n.	流行性感冒	2	1	2019	flu:2
2687		fond	fɔnd	adj.	喜爱的，爱好的	2	1	2019	fond:2
2688		fork	fɔːk	n.	叉，餐叉	2	1	2022	forks:2
2689		frontier	ˈfrʌntɪə(r); (US) frʌnˈtɪər	n.	前沿 ，边界；前线	2	1	2019	frontier:2
2690		geography	dʒɪˈɔɡrəfɪ	n.	地理学	2	1	2018	geography:2
2691		get-together	ˌɡet təˈɡeðə(r)	n.	聚会	2	0		get together:2
2692		god	ɡɔd	n.	神，（大写）上帝	2	1	2008	god:2
2693		golf	ɡɔlf	n.	高尔夫球；good (better ,best	2	1	2014	golfing:2
2694		govern	ˈɡʌv(ə)n	v.	统治；管理	2	1	2008	governs:1 govern:1
2695		grain	ɡreɪn	n.	谷物，谷类	2	1	2014	grain:2
2696		grand	ɡrænd	adj.	宏伟的	2	1	2016	grand:2
2697		granny	ˈɡrænɪ	n.	老奶奶；祖母；外婆	2	1	2012	granny:2
2698		grill	ɡrɪl	n.	（烧食物的）烤架	2	1	2018	grilling:2
2699		guard	ɡɑːd	n.	防护装置，警戒	2	1	2010	guard:2
2700		gun	ɡʌn	n.	枪，炮	2	1	2019	gun:2
2701		haircut	ˈheəkʌt	n.	（男子）理发	2	1	2013	haircut:2
2702		handbag	ˈhændbæɡ	n.	女用皮包，手提包	2	1	2020	handbag:2
2703		handful	ˈhændfʊl	n.	(一)把；少数，少量	2	1	2020	handful:2
2704		harbour	ˈhɑːbə(r)	n.	港口【英】	2	1	2018	harbour:2
2705		hardship	ˈhɑːdʃɪp	n.	困难	2	1	2022	hardships:2
2706		harmony	ˈhɑːmənɪ	n.	融洽，和睦	2	1	2018	harmony:2
2707		hay	heɪ	n.	作饲料用的干草	2	1	2022	hayes:2
2708		headache	ˈhedeɪk	n.	头疼	2	1	2015	headache:2
2709		heaven	ˈhev(ə)n	n.	天，天空	2	1	2012	heaven:2
2710		heavily	ˈhevɪlɪ	adv.	重地，大量地	2	1	2017	heavily:2
2711		hillside	ˈhɪlsaɪd	n.	（小山）山腰，山坡	2	1	2020	hillside:2
2712		holy	ˈhəʊlɪ	adj.	神圣的	2	1	2020	holy:2
2713		hometown	ˈhəʊmtaʊn	n.	故乡	2	2	2008/2020	hometown:2
2714		hook	hʊk	n. v.	钩子；衔接，连接	2	1	2019	hook:2
2715		hostess	ˈhəʊstɪs	n.	女主人	2	1	2020	hostess:2
2716		housewife	ˈhaʊswaɪf	n.	家庭主妇	2	1	2013	housewife:2
2717		hurricane	ˈhʌrɪkən	n.	飓风，十二级风	2	1	2016	hurricane:2
2718		immigration	ɪmɪˈgreɪʃn	n.	移民	2	0		immigration:2
2719		incident	ˈɪnsɪd(ə)nt	n.	事件	2	1	2021	incident:2
2720		Indian	ˈɪndɪən	adj. n.	（美洲）印地安人的； 印度人的 n. 印地安人；印度人	2	1	2015	indians:2
2721		insert	ɪnˈsɜːt	vt.	插入	2	1	2022	inserting:2
2722		instant	ˈɪnst(ə)nt	adj.	瞬间；刹那	2	2	2014/2015	instant:2
2723		instruct	ɪnˈstrʌkt	vt.	通知；指示；教	2	1	2022	instruct:2
2724		inventor	ɪnˈventə(r)	n.	发明者，创造者	2	1	2017	inventors:2
2725		jewel	ˈdʒuːəl	n.	宝石	2	1	2018	jewels:2
2726		journalist	ˈdʒɜːnəlɪzt	n.	记者，新闻工作者	2	1	2018	journalist:2
2727		junk	dʒʌŋk	n.	（口语）废品，破烂货	2	1	2018	junk:2
2728		junk food	dʒʌŋk fuːd	n.	没有营养的垃圾食品	2	0		junk food:2
2729		kilo	ˈkiːləʊ	n.	千克；千米	2	1	2022	kilos:2
2730		kilometre	ˈkiləʊmi:tə(r)	n.	e；千米（公里）	2	1	2022	kilometres:2
2731		lazy	ˈleɪzɪ	adj.	懒惰的；lead (led, led	2	1	2011	lazy:2
2732		legal	ˈliːɡ(ə)l	adj.	与法律有关的，法律的	2	0		legal:2
2733		liberation	lɪbəˈreɪʃ(ə)n	n.	解放	2	1	2014	liberation:2
2734		lid	lɪd	n.	盖子；lie (lay, lain	2	1	2022	lid:2
2735		literary	ˈlɪtərərɪ; (US) ˈlɪtərerɪ	adj.	文学的；litre (美liter	2	1	2010	literary:2
2736		loaf	ləʊf	n.	一个面包	2	1	2014	loaf:2
2737		locust	ˈləʊkəst	n.	蝗虫	2	1	2017	locust:2
2738		loose	luːs	adj.	松散的； 宽松的	2	1	2015	loose:2
2739		lounge	laʊndʒ	n.	休息厅；休息室	2	1	2010	lounge:2
2740		madam				2	1	2013	madam:2
2741		maple	ˈmeɪp(ə)l	n.	枫树	2	1	2017	maple:2
2742		merry	ˈmerɪ	adj.	高兴的，愉快的	2	1	2022	merrier:2
2743		messy	ˈmesɪ	adj.	乱七八糟的	2	1	2020	messier:2
2744		mild	maɪld	adj.	温和,暖和的,凉爽的	2	1	2018	mild:2
2745		mistaken	mɪsˈteɪkən	adj.	错误的；misunderstand (-stood, -stood	2	1	2018	mistaken:2
2746		modest	ˈmɔdɪst	adj.	谦虚的；谦逊的	2	1	2017	modest:2
2747		moral	ˈmɔr(ə)l; (US) ˈmɔːrəl	adj. n.	道德的 n.寓意,道德启示；more（much或many 的比较级	2	0		moral:1 morals:1
2748		Moscow	ˈmɔskəʊ	n.	莫斯科	2	1	2017	moscow:2
2749		motor	ˈməʊtə(r)	n.	发动机，马达	2	1	2014	motors:2
2750		multiply	ˈmʌltɪplaɪ	vt.	乘；使相乘	2	1	2020	multiplied:2
2751		neck	nek	n.	颈，脖子	2	1	2016	neck:2
2752		noodle	ˈnuːd(ə)l	n.	面条	2	0		noodle:2
2753		novelist	ˈnɔvəlɪst	n.	小说家	2	1	2020	novelist:2
2754		occupation	ɔkjʊˈpeɪʃ(ə)n	n.	职业，工作	2	1	2010	occupations:2
2755		occupy		v.	占, 占用, 占领, 占据	2	1	2022	occupied:2
2756		opener	ˈəʊpənə(r)	n.	开具，启子	2	1	2016	opener:2
2757		organise	ˈɔːrɡənaɪz	vt.	组织【英】	2	1	2022	organised:2
2758		ought	ɔːt	v. aux.	应该，应当	2	1	2008	ought:2
2759		overcoat	ˈəʊvəkəʊt	n.	大衣	2	1	2012	overcoat:2
2760		overhead	əʊvəˈhed	adj.	在头顶上;架空的	2	1	2022	overhead:2
2761		owe	əʊ	vt.	欠（债等	2	1	2017	owed:2
2762		paperwork	ˈpeɪpəwɜːk	n.	日常文书工作	2	1	2014	paperwork:2
2763		parallel	ˈpærəlel	n.	极其相似的人,纬线	2	1	2022	parallel:2
2764		peach	piːtʃ	n.	桃子	2	1	2018	peaches:2
2765		pen	pen	n.	钢笔，笔	2	1	2011	pen:2
2766		performer	pəˈfɔːmə(r)	n.	表演者，执行者	2	1	2013	performers:2
2767		petrol	ˈpetr(ə)l	n.	石油；phenomenon (pl. phenomena	2	1	2022	petrol:2
2768		photograph	ˈfəʊtəɡrɑːf; (US) -ɡræf	n.	照片	2	1	2014	photographs:2
2769		physicist	ˈfɪzɪsɪst	n.	物理学家	2	0		physicist:2
2770		physics	ˈfɪzɪks	n.	物理（学	2	1	2013	physics:2
2771		pine	paɪn	n.	松树	2	1	2017	pine:2
2772		plot	plɔt	v. n.	/ n. 故事情节，密谋	2	1	2009	plot:2
2773		poison	ˈpɔɪz(ə)n	n.	毒药	2	1	2017	poisoning:2
2774		policeman	pəˈliːsmən	n.	警察,巡警policewoman ( -women) n.女警察	2	1	2014	policeman:2
2775		political	pəˈlɪtɪk(ə)l	adj.	政治的	2	1	2014	political:2
2776		politician	pɔlɪˈtɪʃ(ə)n	n.	政治家	2	1	2019	politicians:2
2777		pond	pɔnd	n.	池塘	2	1	2018	pond:1 ponds:1
2778		pool	puːl	n.	水塘，水池	2	1	2015	pools:2
2779		popcorn	ˈpɔpkɔːn	n.	爆米花	2	1	2017	popcorns:2
2780		portable	ˈpɔːtəb(ə)l	adj.	手提的，便携式的	2	1	2017	portable:2
2781		possession	pəˈzeʃ(ə)n	n.	所有，拥有；财产，所有物	2	1	2020	possession:2
2782		postpone	pəʊstˈpəʊn	vt.	推迟，延期	2	1	2016	postpone:2
2783		potato	pəˈteɪtəʊ	n.	土豆，马铃薯	2	2	2009/2011	potatoes:2
2784		practise		v.	练习, 实践	2	1	2022	practise:2
2785		prayer	preə(r)	n.	祈祷	2	1	2015	prayer:2
2786		prison	ˈprɪz(ə)n	n.	监狱	2	1	2016	prison:2
2787		procedure	prəˈsiːdʒə(r)	n.	程序,手续,待遇	2	1	2008	procedures:2
2788		profession	prəˈfeʃ(ə)n	n.	（需要有高等教育学位的）职业（如医生或律师	2	1	2018	professions:2
2789		pronunciation	prənʌnsɪˈeɪʃ(ə)n	n.	发音	2	1	2019	pronunciation:2
2790		punctual	ˈpʌŋktjʊəl	adj.	准时的	2	1	2011	punctual:2
2791		qualification	kwɔlɪfɪˈkeɪʃ(ə)n	n.	资格，学历	2	1	2018	qualification:2
2792		quilt	kwɪlt	n.	被子；被状物	2	1	2022	quilt:2
2793		rapid	ˈræpɪd	adj.	快的，迅速的	2	1	2010	rapid:2
2794		realise	ˈrɪəlaɪz	vt.	认识到,实现【英】	2	1	2019	realise:2
2795		receptionist	rɪˈsepʃənɪst	n.	接待员	2	1	2020	receptionists:2
2796		recognise	ˈrekəɡnaɪz	vt.	认出【英】	2	1	2017	recognised:2
2797		recreation	rekrɪˈeɪʃ(ə)n	n.	娱乐，消遣	2	1	2018	recreation:2
2798		reform	rɪˈfɔːm	v. n.	/ n. 改革，改进，改良	2	1	2019	reform:2
2799		regulation	reɡjʊˈleɪʃ(ə)n	n.	规则，规章	2	1	2020	regulation:1 regulations:1
2800		relevant	ˈreləvənt	adj.	紧密相关,有意义的	2	1	2016	relevant:2
2801		reliable	rɪˈlaɪəb(ə)l	adj.	可信赖的，可依靠的	2	1	2022	reliable:2
2802		remark	rɪˈmɑːk	n.	陈述；话；议论	2	1	2021	remark:2
2803		representative	reprɪˈzentətɪv	n.	代表,典型人物	2	1	2020	representative:2
2804		ripen	ˈraɪpən	v.	成熟；rise (rose, risen	2	1	2018	ripening:2
2805		salad	ˈsæləd	n.	色拉（西餐中的一种菜	2	1	2019	salad:2
2806		satellite	ˈsætəlaɪt	n.	卫星	2	1	2020	satellite:2
2807		school-leaver	ˌskuːlˈliːvə(r)	n.	（英）学校毕业生	2	0		school leaver:2
2808		scores	skɔː(r) z	n.	许多，很多	2	0		scores:2
2809		Scotland	ˈskɔtlənd	n.	* n. 苏格兰	2	1	2022	scotland:2
2810		seize	siːz	vt.	抓住(时机等	2	1	2013	seized:2
2811		separation	sepəˈreɪʃ(ə)n	n.	分离，隔离	2	1	2017	separation:2
2812		settler	ˈsetlə(r)	n.	移居者，开拓者	2	1	2018	settlers:2
2813		sex	seks	n.	性，性别	2	1	2010	sexes:2
2814		shadow	ˈʃædəʊ	n.	影子, 阴影；shake (shook, shak en	2	1	2013	shadows:2
2815		shame	ʃeɪm	n.	遗憾的事；羞愧	2	1	2013	shame:2
2816		shoot	ʃuːt	vt. n.	(shot, shot) vt. 射击，射中，发射 n. 嫩枝；苗；芽	2	1	2010	shoot:2
2817		shooting	ˈʃuːtɪŋ	n.	射击	2	1	2016	shooting:2
2818		shopkeeper	ˈʃɔpkiːpə(r)	n.	店主，零售商人	2	1	2020	shopkeepers:2
2819		shortcoming	ˈʃɔːtkʌmɪŋ	n.	缺点，短处	2	1	2020	shortcomings:2
2820		shortly	ˈʃɔːtlɪ	adv.	不久	2	1	2020	shortly:2
2821		shorts	ʃɔːts	n.	短裤；运动短裤	2	1	2011	shorts:2
2822		shrink	ʃrɪŋk	v.	缩小，收缩，减少	2	1	2017	shrink:2
2823		shuttle	ˈʃʌt(ə)l	n.	合拢 （往返与两个定点之间的）（火车汽车飞机）班车/机	2	1	2022	shuttling:2
2824		sightseeing	ˈsaɪtsiːɪŋ	n.	游览，观光	2	1	2022	sightseeing:2
2825		silk	sɪlk	n.	（蚕）丝，丝织品	2	2	2012/2022	silk:2
2826		sixth	sɪksθ	num.	第六	2	1	2014	sixth:2
2827		skate	sɪksˈtiːnθ	vi.	溜冰，滑冰	2	1	2014	skate:2
2828		slave	sleɪv	n.	奴隶	2	1	2008	slaves:1 slave:1
2829		sleeve	sliːv	n.	袖子，袖套	2	1	2012	sleeve:1 sleeves:1
2830		slight	slaɪt	adj.	轻微的，细小的	2	1	2020	slight:2
2831		smelly	ˈsmelɪ	adj.	有臭味的,发出臭味的	2	1	2017	smelly:2
2832		sob	səʊp	n. v.	抽泣，啜泣	2	1	2016	sob:2
2833		souvenir		n.	纪念品, 纪念物	2	1	2017	souvenir:2
2834		spelling	ˈspelɪŋ	n.	拼写，拼读；spend (spent, spent	2	1	2019	spelling:2
2835		split	splɪt	v.	撕开;切开	2	1	2020	split:2
2836		spray	spreɪ	n. v.	/ v. 水雾,喷雾(器)喷洒	2	1	2020	sprayed:2
2837		stair	steə(r)	n.	楼梯	2	1	2022	stairs:2
2838		starvation	stɑːˈveɪʃ(ə)n	n.	饥饿； 饿死	2	1	2016	starvation:2
2839		steep	stiːp	adj.	险峻的； 陡峭的	2	1	2018	steep:2
2840		submit	səbˈmɪt	v.	提交，呈递（文件，建议等	2	1	2020	submitted:2
2841		suck	sʌk	vt.	吸吮	2	1	2017	suck:2
2842		sunset	ˈsʌnset	n.	日落(时分	2	1	2015	sunsets:2
2843		superman	ˈsuːpəman	n.	超人	2	1	2013	superman:2
2844		supreme	suːˈpriːm	adj.	至高无上的,最高的	2	1	2016	supreme:2
2845		suspect	səˈspekt	n.	犯罪嫌疑人	2	1	2016	suspects:1 suspected:1
2846		swear	sweə(r)	v.	发誓；咒骂	2	1	2020	swear:2
2847		systematic	sɪstəˈmætɪk	adj.	系统的,有条理的	2	1	2019	systematic:2
2848		table manners	ˈteɪb(ə)l ˈmænə(r) z	n.	餐桌礼节，用餐的规矩；many (more, most	2	0		table manners:2
2849		tank	tæŋk	n.	储水容量；坦克	2	1	2017	tank:2
2850		tasteless	ˈteɪstlɪs	adj.	无滋味的	2	1	2015	tasteless:2
2851		taxi	ˈtæksɪ	n.	出租汽车	2	1	2016	taxis:2
2852		tension	ˈtenʃ(ə)n	n.	紧张局势，矛盾	2	1	2019	tension:2
2853		tentative	tent	adj.	不确定的，踌躇的	2	1	2022	tentative:2
2854		thankful	ˈθæŋkfʊl	adj.	感谢的，感激的	2	1	2015	thankful:2
2855		theft	θeft	n.	盗窃案	2	1	2019	theft:2
2856		theirs	ðeəz	pron.	他（她,它）们的	2	1	2020	theirs:2
2857		tissue	ˈtɪʃuː	n.	（人，动植物的）组织，纸巾	2	1	2020	tissue:2
2858		tomorrow	təˈmɔrəʊ	adv. n.	明天	2	1	2016	tomorrow:2
2859		tooth		n.	牙齿	2	1	2010	teeth:2
2860		tournament	ˈtʊənəmənt; (US) ˈtɜːrn-	n.	锦标赛，联赛；toward(s	2	1	2015	tournament:2
2861		traffic lights	ˈtræfɪk laɪts	n.	交通指挥灯红绿灯	2	0		traffic lights:2
2862		trap	træp	n. vt.	陷阱 vt. 使陷入困境	2	1	2016	trapped:2
2863		traveler	ˈtrævələ(r)	n.	旅行者	2	2	2015/2021	travelers:1 traveler:1
2864		tremble	ˈtremb(ə)l	v.	颤抖	2	1	2019	trembling:2
2865		unbearable	ʌnˈbeərəb(ə)l	adj.	难耐得,无法接受的	2	1	2013	unbearable:2
